tw270585822321995776	This BlackBerry 10 Handset "Leak" Looks Awfully Staged http://t.co/mBxlwA3C by @jordanrcrook
tw270975155197591552	RT @CommonCenser: Fairfax students participated in the CyberPatriot competition, one of the STEM initiatives backed by contractors: http ...
tw271293257617653761	5 hours left! Get 'What You Text vs. What I See' for free when you sign up for your surprise gifts! http://t.co/LOK1s1Gm
tw271236704290091008	World’s first ‘smart’, robot-run gourmet fast-food restaurant http://t.co/L4xZDvDk
tw271342256122896384	Rolling stone whiskey for the everyman! Or at least, 150 of them: http://t.co/7hwyUyLn
tw271842882342756352	Gesetze für Brasiliens dunkelhäutige Mehrheit: Seit 2010 stellen Schwarze und Mestizen die Bevölkerungsmehrheit ... http://t.co/jA23zWgr
tw271372867017527296	RT @SCMagazine: PODCAST: The anatomy of a Facebook gift card scam | http://t.co/UMRrELMx
tw271302064662011904	10 unexpected reasons to give thanks http://t.co/LXLuSQv5 @jeff_haden #entrepreneurs #thanksgiving
tw270605503149772800	Oprah Tweets Her Love For Microsoft Surface Using An iPad http://t.co/E56N07ca by @romaindillet
tw271496447587934208	Tote bei Selbstmordanschlag auf Prozession:  http://t.co/UBZuLiZU
tw270831777420025856	Gutachter bescheinigt Carl Hirschmann ADHS-Symptome: Zum Auftakt des Berufungsprozesses um Carl Hirschmann ist v... http://t.co/9japek4M
tw271406950904918017	VoiceBunny Launches A Search Engine For Voice Talent, Records The Best Voiceover Ever http://t.co/cwveDXbI by @anthonyha
tw272052448036786177	Is he a social media coordinator or a developer? This field guide to beards will help. http://t.co/mYGJFYEp
tw271623041765752832	SocGen Said Considering Outsourcing Jobs, Morgan Stanley Sued, UBS Faces Record Fine #societegenerale #ubs http://t.co/bYZamGc5
tw271018869890613248	A quick and dirty list of notable Black Friday sales: http://t.co/0Qwqv54b
tw271591521088839680	Videos of the conference talks at the HTML5DevConf (October 2012) - http://t.co/f0Sy7IUa
tw271970162167672832	It's the most wonderful (and busiest!) time of the year. Try these 12 Tips to Unwinding at Work, by @TheYEC http://t.co/FitwbreY
tw270879265606737920	FingerSense Could Finally Make Touchscreens as Versatile as Desktops http://t.co/yaN2eiqL
tw271341144082890754	Der Bundesrat setzt alles auf eine Karte: Alain Berset hat sich mit seinem Plan für eine umfassende Reform der A... http://t.co/yimLiU6L
tw272007095468052480	Humorously-imagined lamps trying to escape http://t.co/1Q1K1sFA
tw271917190675054592	Die Türe in Bern bleibt offen:  http://t.co/A6NppSZI
tw271631243492331520	Splitting Retail and Investment Banks Won't Make System Safe, Paul Tucker Warns #Bankingreform #Banking http://t.co/s82zLopA
tw271327193425117184	Take that, Tokyo! San Francisco approves 220-Square-Foot ‘Micro-Apartments’ http://t.co/PsMduXDi
tw270773278350639105	Di Matteo vor entscheidender Woche: Alarmstufe in Turin: Beim Schlagerspiel der 5. Runde in der Champions League... http://t.co/p0o5t7yR
tw271295349396738048	Bizodo Launches SignupasaService At AngelHack NYC To Cut Registration Woes Out Of The Design Process http://t.co/AokuzzBF by @jordanrcrook
tw272354020100812800	Monitor your brainwaves with your smartphone and this headband: http://t.co/VALVhJqm
tw272354161008472064	#Recap - Unsung garden chair gets turned into charming artworks http://t.co/6TXer6V4
tw271359044030169088	We have some great holiday deals coming later this week for select regions! Stay tuned. #Lightroom #Lr4
tw271264212825821185	Unencrypted Laptop Stolen From Home Health Monitoring Firm Puts 116,000 At Risk http://t.co/J8Yyn4wl #databreach #Encryption
tw271644850523369473	Ex-Banker der UBS London eröffnet Wettbüro: Ein früherer UBS-Banker in London hat ein Online-Wettbüro eröffnet. ... http://t.co/v4bgUDBJ
tw272447756818345985	Jetzt Müslüm im Zak Jona!
tw271555794850439168	We should just build good stuff for the Web and work as good as we can within the given constraints and limitations of a given projects.
tw270798881787346944	Recent Top Stories: 10 Things I Hate About Wii U  http://t.co/PvVsINmQ
tw272369278156668928	Netflix Is Bluffing And It Will Be Their Downfall http://t.co/KWYTo7Yq by @armandokirwin
tw272092934264983552	Das Ende einer langen Serie: Was die Klotener von den Lakers halten, offenbarte der Newsletter des Klubs. Dort w... http://t.co/qUycmV76
tw271276908203868162	Goatse Security's Auernheimer Convicted In iPad Website Hacking Case http://t.co/30O8uBkd …
tw272072200624930816	Sounds like you Mac users might also want to modify your user agent string to that of an impoverished Windows user! http://t.co/5ChLYY5D
tw271901709121511424	Berlin: Countdown zum #Steuerabkommen mit der Schweiz hat begonnen. Hoffnungen auf eine Annahme sind kaum vorhanden. http://t.co/z1OLP16x
tw270773279134982145	«Mit aufdringlicher Werbung übertrieben»: Den Werbeblocker AdBlock Plus gibt es bald auch für Android. Was Nutze... http://t.co/n5DlUDaZ
tw270912041819205632	SG Trading Scandal - Extracts From Jerome Kerviel's Testimony #ubs #socgen #banking http://t.co/TM5P8HUp
tw270574801356214273	Steve Ballmer fired Sinofsky, clearing the way for faster progress in mobile http://t.co/bGd5ryp3
tw270618575163760640	Mehr als ein Dutzend Tote bei Hindu-Zeremonie in Indien:  http://t.co/94vCYukp
tw270794353662898176	WhatsApp auch für Android kostenpflichtig?: Nutzer von Apple-Geräten zahlen seit längerem für den Messenger. Nun... http://t.co/pKPduIg0
tw270825002788605952	Von zu Hause aus arbeiten, anstatt zu pendeln: Vorschläge, wie man die anschwellenden Verkehrsströme bewältigen kann. http://t.co/KtEJG8Un
tw271912762723164160	Steuerabkommen mit der Schweiz abgelehnt: Das deutsch-schweizerische Steuerabkommen hat im Bundesrat Schiffbruch... http://t.co/LWqCo1U0
tw271170198390857728	Solar-Zulieferer Meyer Burger baut weiter ab: Der stark von den Überkapazitäten in der Solarindustrie gebeutelte... http://t.co/tPb8xRUb
tw270606665601126400	HireRabbit Debuts Its Facebook-Based Social Recruiting Platform http://t.co/vVmnCHX8 by @sarahintampa
tw271390638770106369	«Mit Gewalt kommt man nicht weiter»: Über Religion, menschliche Werte und seine Einschätzung des Nahost- konflik... http://t.co/jS9SuwJx
tw271332842049503234	Lowes Selling First-Gen Nest Thermostat For $198 http://t.co/9RaIwrnA by @johnbiggs
tw271307171675906048	Microsoft Reportedly Plans Stripped Down Xbox Set-Top Box To Compete With Apple TV, Roku http://t.co/Abfz13U6 by @drizzled
tw271570276209266688	11 Things That Happened This Day In History - 22nd November #Onthisday #inhistory #news #events #headlines http://t.co/er9P16ZM
tw272071434464030720	Is there a market out there for a proxy service that has an IP address from a poor suburb?! Maybe... http://t.co/5ChLYY5D
tw271226202684010497	Apple's Spaceship Campus Faces Delay, Won't Take Off Until 2016 http://t.co/Kl2CHW51 by @drizzled
tw271842881566818304	Oligarchen im Banne des Rohstoff-Nationalismus: In den neunziger Jahren schuf die Mongolei eines der liberalsten... http://t.co/PyitlxyT
tw270813862641684480	WTFlevel measures swearing on Twitter in real-time http://t.co/Ixd7sw7s
tw270903096065024001	Privileged Accounts Remain Most Coveted Target for Cyber-Attackers http://t.co/YU6Kr3Jh [vendor report]
tw271246489420967937	SalesGossip Relaunches To Help Save The Fashion High Street http://t.co/I13ClRbN by @sohear
tw270979830684712960	Big congrats to science/tech site @readmatter for their launch last week! Great work, @jimgiles and crew: https://t.co/EZDEfssF
tw271244184390864897	'Get Surprise Gift' before 5PM EST today and download this awesome Collegehumor poster for free! http://t.co/6opYmWMK
tw270609807042555905	Gift Guide: HyperJuice 2 External Battery For Mac, iPad And Mobile Devices http://t.co/KIVtCbjM by @drizzled
tw271969952024625153	Krawall in Alexandria: Gegner des ägyptischen Präsidenten Mursi haben in mehreren Städten Parteibüros der Muslim... http://t.co/5E6rz1BN
tw271645893801963522	How Rick Smolan Launched His 'A Day in the Life' Photo Book Series in the 1980s [VIDEO] http://t.co/5Rmmmoph via @dwolfman @ChrisBeier
tw271991073440677888	HSBC Left Holding The Baby As Sale Flops #hsbc #investmentbanking http://t.co/jOLky3gm
tw270934836414398464	Give us your best caption to describe our image of today #tellapictale http://t.co/Eky3KOju
tw271727585963151360	CSS technique for accessible custom checkboxes and radio buttons by @rogerjohansson - http://t.co/M8TvRocv
tw270617328419479553	Revstream Adds Cloud For Managing The Booming World Of Subscription Services http://t.co/DuyFdL0r by @alexwilliams
tw271966364405731328	Life imitates art imitates solitaire: http://t.co/yVfTfWcx
tw271522103520538624	Sunrise will Millionen sparen: Bisher ist nur bekannt gewesen, wie viel Personal der Schweizer Telekomanbieter S... http://t.co/KizkhlAR
tw270794450610044928	Top Firm Reorganizes Investment Bank, Merges Asset Management &amp; Private Banking #creditsuisse #investmentbanking http://t.co/Uwa7JjNc
tw270919886677626880	All-wood stool that’s comfy and springy http://t.co/i2sFRBIR
tw270926651368554496	Wired 20.12 hits newsstands today. Kill the P@$$w0rd already. http://t.co/IylLGYXv
tw270862670771675136	RT @webstandardat: HTC findet die Analystenschätzung zum Apple-Lizenzdeal "empörend" http://t.co/6JSmnVQZ
tw271565715318927360	André Rötheli wird Sportchef der Flyers:  http://t.co/WIwZvdER
tw270646384254914560	Complete non-shock of the day: Google wants to fight patent trolls. And their general counsel wrote about it for us. http://t.co/xCl9lhEw
tw271206622683082754	Talking streets signs help tourists pronounce foreign street names http://t.co/r7bnVH1e
tw271901005430525952	Nokia releases maps app for iPhone, iPad http://t.co/JZlz6ik4
tw272142792820682752	How To Survive In Advertising http://t.co/YtxgIonY
tw271936486235062272	Klarheit gibt es erst im neuen Jahr: Vor Januar wird nicht bekannt, wie die im Juni angenommene Volksinitiative ... http://t.co/x9rxkf31
tw271003479428968449	Salesforce Beats Expectations With Q3 Revenues Of $788M And Non-GAAP EPS Of 33 Cents http://t.co/6dEsqDa1 by @loyalelectron
tw271010186972499968	Score Jet-Set Tech from @AloftHotels +WIRED: Power your phone w/space-saving, upright, blueLounge MiniDock charger http://t.co/4kPTSM1n
tw271252938981257216	Reality Check: Is Small Business Saturday Actually Working? (What do you think?) @Inc http://t.co/8iR1pSZs
tw271976567872290816	[dos] - TrouSerS Denial Of Service Vulnerability: TrouSerS Denial Of Service Vulnerability http://t.co/k5WIPhPk
tw271671043553386496	Woz With A Coz: The 99c iOS Game That Puts An 8-Bit, Gun-Toting Woz In Your Pocket, With Danny Trejo As... http://t.co/7n0itRvC by @riptari
tw271851222938578944	Israel nimmt mehrere Tatverdächtige fest:  http://t.co/hn0DXc02
tw271015814621175809	Trust us when we say that this piece on the physics of Bad Piggies is worth reading. Or at least trying to understand. http://t.co/RJN2XaUJ
tw271264423644127233	Proof-of-concept Malware Enables Remote Accesses To Smart Card Readers http://t.co/3iSTFgpl
tw271934897038426112	Everlane Goes Black In Protest Of Black Friday; Buy Your Disruptive Cashmere On Saturday http://t.co/tGLqVtRZ by @ingridlunden
tw270828968192651264	Video Management Startup Kaltura Raises Another $25 Million To Expand Into Asia http://t.co/xCXfypyT by @ryanlawler
tw270897286329024514	HP Stock Price Drops 12.4 Percent After Huge Unexpected $8.8 Billion Loss http://t.co/0LlXMNlh by @romaindillet
tw272448204233117697	http://t.co/fJa2nvs0
tw271327161749745664	Last week we took a swing at picking the new 'Star Wars' director. This week, it's your turn: http://t.co/J6VXgWII
tw270996195650961409	RT @vsubramanian: .@KieranO did a great interview and q+a tonight at @TechHub. Slightly scary to learn he’s my age. #whathaveibeendoingw ...
tw271531099170160640	UBS and Goldman Sachs Had Access to Negative Autonomy Research #Autonomy #Business #UBS #Banking #Europeanbanks http://t.co/G5AcbUOv
tw270655453741072384	VENTURE CAPITAL FINANCE WORKSHOP WITH W&amp;B LEGAL THIS WED, few spaces left http://t.co/vj6TiML2
tw270935147375894528	Computer AI successfully identifies why abstract art evokes human emotion http://t.co/Q5zEWHk0
tw271126093573009408	Bauen mit Eisen, Licht und Luft: Dem Architekten der Bibliothèque nationale, Henri Labrouste, war zuletzt 1976 e... http://t.co/SzjpX6R2
tw271289656992202752	Build Your Blog Traffic: 12 Rules http://t.co/Il7ax2UQ | via @Sales_Source
tw271425672700895233	“A millionaire in freaking Belize, where people work all day to just make a dime? Who wouldn’t want to rob him?” http://t.co/eNqMGLC2
tw270764371989385216	Einbruch im Privathaus von Finanzminister Schäuble:  http://t.co/uezNWR0A
tw270683737400934400	The Ugly Numbers Behind The Viggle-GetGlue Merger http://t.co/rWczd0An by @ryanlawler
tw270853125353656321	#Adoboli in einem ersten Anklagepunkt schuldig gesprochen #UBS http://t.co/l9MDk7Qb
tw271906822284271616	Weiterer Sukkurs für Abt Martin Werlen:  http://t.co/1miJjl0z
tw270796206937083904	Die SAS kann weiterfliegen: Die Gewerkschaften der skandinavischen Fluggesellschaft SAS haben die geänderten Kol... http://t.co/evve5LxN
tw271526594315702272	Oatmeal Studios Responds To The Oatmeal Lawsuit: “We Are Simply Trying To Protect Our Name” http://t.co/EhWjihrj by @johnbiggs
tw272340381440552960	Cologna nur drittbester Schweizer: Der Auftakt zum Weltcup der Langläufer in Gällivare (Sd) beginnt aus Schweize... http://t.co/UEWVMerO
tw270770566854754304	Europapolitik – Treibstoff der Konservativen: Das EWR-Nein von 1992 prägte nicht nur die Schweizer Europapolitik... http://t.co/YA3cpPb8
tw271177297204244480	Indiens Mühen mit freier Meinungsäusserung: In Indien sind wiederholt Bürger wegen kritischer Kommentare auf soz... http://t.co/rtwrupWu
tw271531096225755136	HP's Figures Reveal Bigger Problems Than Autonomy #Autonomy #Business #Hewlett-Packard #Computing #Technology http://t.co/Fubt3dLz
tw270676134734213121	Sources: Apple Paid $7 Million For Color Labs http://t.co/go9gjzFQ by @loyalelectron
tw271242450826297344	Prince William photos slip-up forces MoD to change passwords http://t.co/hktkmz3X via @guardian
tw271055506574028800	How I Did It: Women Entrepreneurs Tell All | Free @Inc Event in Boston! Register today: http://t.co/HdQycQSq
tw271514266887147520	Streit um Aufsichtsräte dauert an: Seit einigen Jahren duellieren sich Stadt- und Gemeinderat in einer Frage, di... http://t.co/bKYGPfB5
tw271353428863762432	Battle Of The Gmail Extensions: Baydin Goes After Grexit For Plagiarizing Its Code http://t.co/qBp42hDA by @sarahintampa
tw271296721773023232	Facebook Asks Users If It Can Abolish Their Right To Vote On Future Site Governance Changes   http://t.co/k2joGvMw by @joshconstine
tw271000973118414850	RT @ZDNet: Google promotes 'Take Action' campaign for free, open web http://t.co/PmUaEzTK
tw270934473653243904	Skype Updates Its Android App, Now Tablet-Optimized And Upgraded Its SILK Audio Codec http://t.co/QdxQ81Xi by @ingridlunden
tw270688151855566848	Google Maps-like embedding of enormous images now available via HUGEpic. So, wait, is that pronounced Hug Epic? http://t.co/LI3yk53A
tw272144092543193088	Missed these for Thanksgiving? There's still time to get them for the upcoming holidays. http://t.co/JfnU6trB
tw272454452592648193	Schweizer Abfahrer schwer geschlagen: Aksel Lund Svindal hat die erste Abfahrt der neuen Saison in Lake Louise z... http://t.co/i35E1yPP
tw272022779673583616	«Sie hat es einfach nicht geschafft»: Die «Financial Times Deutschland» («FTD») wird eingestellt. Schuld am Miss... http://t.co/hSIscHum
tw270572614601302016	ZestFinance Debuts New Data Underwriting Model To Ensure Lower Consumer Loan Default Rates http://t.co/cvVSIpRu by @leenarao
tw270920463427989504	Schweizer Bevölkerung reist weniger:  http://t.co/cRRX0eIA
tw270948930496364544	RT @engadget: Firefox 17 heads out of beta, officially drops support for OS X 10.5 -  http://t.co/PuE7ETA5
tw271984198489874434	Black Friday Special: 15% off all prints on The Bazaar plus free shipping within USA, Canada &amp; UK http://t.co/x62KGb46
tw270912040711909376	Nick Leeson - Did You Know ? #bonus #ubs #ing http://t.co/ujUi0p0Q
tw271022854924013569	Incident Response - What to Have Ready Before Calling In The FBI http://t.co/WIPO6TY1
tw271630395970314240	Proof that people love Pimento cheese more than we could ever imagine: http://t.co/bId9us0U
tw271219868945223681	Top CEO Says Firm Will Not Be Split Up, 'Significant' Jobs To Go At Deutsche Unit #creditsuisse #banking http://t.co/5I7Z9Rat
tw270984488920686593	Vorwärts in die Vergangenheit: Die Credit Suisse verzichtet auf eine tiefgreifende Neuausrichtung und hält am In... http://t.co/YkkmFP6C
tw270885901293461504	The Unlocked Galaxy S III Mini Quietly Goes On Sale At Amazon http://t.co/dCorEkBB by @jordanrcrook
tw270814385142915072	Rekordverdächtige Konstanz: Die Och Sport AG an der Bahnhofstrasse in Zürich ist seit 175 Jahren im Besitz ein u... http://t.co/0KDjaLol
tw272353434852802560	Women and Tech: a fantastic blog with stories about smart women doing important things on the Web - http://t.co/WdNIiZlR (via @cassiemc)
tw271034687126904832	White House Puts Fate Of Pardoned Turkey Up To Facebook Voters http://t.co/8QEGLSfu by @ferenstein
tw271344810948960256	RT @Rosaglover6: PLS RT http://t.co/xyP2fB7T Please donate to our own TechHub Lady's cause http://t.co/dMoMo5Hw
tw271496441866883072	Die vereibarte Waffenruhe scheint zu halten:  http://t.co/XjvYj9pM
tw271927518037172226	Das Kaninchen vor der Schlange:  http://t.co/k6fMKLy9
tw271904319668887552	God Complex: Peter Molyneux Kicks Off First Kickstarter With Project GODUS -- A Grand Plan To "Recreat... http://t.co/REdzF9Dt by @riptari
tw271943710906937344	Hone your skill in the out-of-office email: http://t.co/SMHlbd5o
tw271694225412866049	Do Devs Care About Java (In)Security? http://t.co/NZMchDgr My answer: if the article I cite is any indication, probably not enough.
tw271707541526949888	Gift Guide Giveaway: Turkey Day Gift Cards From ThinkGeek http://t.co/fY2xB01h by @johnbiggs
tw270844191263830016	Disney Pixar’s ‘up’ flying balloon house in real life http://t.co/iPdc7t27
tw271681837993177088	Wir machen #Käsebrot http://t.co/U8ZTvFbk
tw270783536884219904	London's Prime House Prices Continue to Rise as Sales Fall #London #residentialproperty http://t.co/p7ZRndqs
tw271162334314127361	RT @leonidobusch: auf @netzpolitik über Ofcom-Studie: 44% der Internetnutzer unsicher ob Inhalte legal sind https://t.co/NrbswCht #UrhR
tw272026385487364096	VIPs in tech are putting themselves up for auction @Digital_Sizzle on the 27th to help #movember  http://t.co/1s91dc1r HIT VIEW AUCTIONS
tw270802644812054528	Justiz lässt Blasphemie-Anklage gegen Christin fallen:  http://t.co/fq7Kasa4
tw271543844057800706	Handy als Zahnbürste: Warum die Tech-Branche beim drahtlosen Laden alte Fehler macht http://t.co/jhXetDAZ
tw271669173539704835	Google Homepage Ad Pushes Google+ Hangouts, Other Google Properties http://t.co/jtR4Ipgj by @sarahintampa
tw271623039710527488	Deutsche Bank’s Jain Declines Request To Attend Libor Hearing #deutschebank #banking #LIBOR http://t.co/Yk9GnSPL
tw270970467316293632	RT @johnpavlus: FingerSense is innovative, but are knuckle-taps any more convenient than long-presses on touchscreens? http://t.co/S95cb ...
tw272185436477210624	RT @LindaTischler: One of the most captivating architecture books of the year celebrates Denmark's Young Turks: http://t.co/ZrVb61x8
tw271962405649674241	Hack Job On A UK Government Site: Someone Inserts Ad For 'Secret Intelligence' Seeking 'Eliminatio... http://t.co/Crj2yFMu by @ingridlunden
tw270635502913335296	WARNING: Dangerously adorable baby animals will steal your productivity http://t.co/boMzR2kH
tw270754133340983296	Copé wird Nachfolger von Sarkozy: Der Machtkampf um den Vorsitz der grössten französischen Oppositionspartei UMP... http://t.co/OoX97lhw
tw270568583791259649	Meet Line, The Messaging App That Reaches About One-Third of Japan's Mobile Phone Users http://t.co/lP9jO8cJ by @kimmaicutler
tw271055362122215424	For Thursday, here's how to fry a turkey without setting everything you own on fire (w/video evidence!): http://t.co/h6DcC136
tw272067096236675072	"In the Studio," Gyft's Vinny Lingham Presents A Brilliantly Dead-Simple Idea For Holiday Gift-Giving http://t.co/Efl7pP6G by @semil
tw271165573923237888	Schwere Zeiten für San Francisos Nudisten: In San Francisco dürfen sich Nackte künftig nicht mehr in der Öffentl... http://t.co/uv6UpHiD
tw272008853342785537	This is my rig: ExtremeTech's Sal Cangeloso http://t.co/g18uoLhH
tw271623042650755072	Investment Banker Said Sacked For Company Card Spending Spree #rbs #royalbankofscotland #banking #investmentbanking http://t.co/ZbbFxl1b
tw271835856271187968	Mersch zieht in die EZB ein: Die Staats- und Regierungschefs des Euro-Raums haben den Luxemburger Yves Mersch ge... http://t.co/DjsvTG8x
tw270587877283483648	Beautiful, colorful tree sculpture made from 75,000 crayons http://t.co/V2gVcVQq
tw271349872463073282	Rafael Benitez neuer Coach: Keine zwölf Stunden nach der Trennung von Roberto Di Matteo hat Chelsea einen neuen ... http://t.co/QAUreX7N
tw271312333119311873	Turn your sandcastles into permanent residences? http://t.co/77BRzjQR
tw270942819932332032	At #ITU in 2 wks, some gov'ts propose to increase censorship &amp; regulate the Internet. Keep the web #freeandopen. http://t.co/kerA2cJq
tw271791532141584386	6 @TEDTalks every entrepreneur should watch http://t.co/BVQEYLOA
tw271856283278245888	Geiselnahme unblutig beendet:  http://t.co/CF8gyfmY
tw271847697865125891	Für die Regierung wird es eng: Der Regierungsrat weist die Hauptverantwortung für den BVK-Betrugsfall zurück – d... http://t.co/1Mpczr8n
tw272357075370274816	Vettel wieder deutlich vor Alonso: Sebastian Vettel behielt auch im dritten Vergleich mit Fernando Alonso an die... http://t.co/DuWH4OzY
tw271268229954031617	Just because you're a small business doesn't mean you should be thinking like one. http://t.co/T5xgqgdP
tw270780529203355648	Kein Ende der Gewalt zwischen Israel und Hamas in Sicht: Auch am siebten Tag in Folge hält die Gewalt im Gazastr... http://t.co/lN36jdsX
tw270926414658797569	PC Maker Lenovo To Take Number One Smartphone Slot In China Next Year: Gartner http://t.co/2r10QwBu by @riptari
tw271264387422097408	Trojan Turns to Google Docs to Communicate With Command and Control http://t.co/adsHK8i4 #malware #cybercrime
tw270902439736119297	Privacy: Why Europeans Think You're Inadequate http://t.co/zlJwtMMB #Privacy
tw271497295160279040	Elektrische Zapfsäulen mit wählbarem grünem Anstrich: Inwieweit Elektroautos wirklich ökologisch sinnvoller sind... http://t.co/YmskvH7m
tw270957015306731520	Students 13-17 - sign up for the Google Code-in contest &amp; create open source software for all the world to use http://t.co/DrFk5A4J
tw270624137188372480	Blogged: Disassembling the Woolworths Facebook scam http://t.co/iikRKj4X
tw272127683536760833	Stunning light installations made of 100,000 recycled CDs http://t.co/98JeVvjl
tw271005066436177920	Amazon launches brand pages for small retailers. http://t.co/l3N5wJnI
tw271992040416485376	Be the best doorbuster you can be. This app can help. http://t.co/RvT0R97c
tw270945857023639552	Our enormous, glorious, multiplatformious App Guide hit stands today. Here's a T'giving teaser of the cooking app page: http://t.co/XgvM2dS8
tw271139219735470081	M-23-Rebellen erobern Goma: Die Aufständischen des Mouvement du 23 mars sind in Goma im Osten Kongo-Kinshasas ei... http://t.co/jcLhl3Q4
tw271349302461341696	GateGuru Looks To Improve The Holiday Travel Experience With New Design, Last-Minute Rental Car Deals http://t.co/M7XvCCTz by @ripemp
tw270586626676252673	Grenzwächter schiesst auf flüchtenden Autofahrer:  http://t.co/IOJ0yLnh
tw272002232646524929	Eilmeldung: Der EU-Haushaltsgipfel ist nach Angaben von EU-Diplomaten abgebrochen worden.
tw270609675370782720	Myspace Lost $43M In 2012. Here’s Why Launching A Profit-Thin Music Service Could Nail The Coffin Shut http://t.co/xjOGTXaL by @joshconstine
tw270783538616479744	France Is Dealt Another Downgrade - Who Is Next ? #France #Moody'sInvestorsService #AAA http://t.co/4MXSJnKP
tw270912042884542465	Trading Floor Reaction - UBS Alleged Rogue Seen As Betraying The Firm #UBS http://t.co/W7JtZez8
tw271975169499750400	Grab these sci-fi games on Steam, just in time for Black Friday: http://t.co/vw9Dedba
tw270826948824018944	Amazon Offers 'Amazon Pages' For Brands To Customize With Their Own URLs, And 'Amazon Posts' For S... http://t.co/Wxc4wgOZ by @ingridlunden
tw270775564095352835	Facebooks Prinzipien stehen der geplanten europäischen Datenschutzverordnung entgegen: http://t.co/yZp9wpjc
tw271982337150025728	Bundesbank droht US-Banken bei Nein zu Basel III: Deutsche Bankenaufseher drohen bei einem Ausscheren der USA au... http://t.co/COIjyy5k
tw271974213131333632	UBS Rogue Trader Says Losing Money Can Make You Better #kwekuadoboli #ubs #investmentbanking http://t.co/Wq5FYa2j
tw271295825085337602	Morning, glories. Have you read @mvc's story on Best Buy's (nominal) comeback? It's in the Dec. issue, but also HERE: http://t.co/FF6Ej85q
tw271278414747549696	Must-have apps for the self-employed: http://t.co/aCPp9Fqm
tw272066879932223488	ET deals: The best of Black Friday http://t.co/eV3PhsFy
tw270578444339916800	Samsung Launches A Lightly Tweaked, LTE-Capable Galaxy Note 10.1 In Its Native Korea http://t.co/amtBtOoJ by @chrisvelazco
tw271186234322337792	Hulu Plus Lands On Nintendo Wii U, Uses GamePad For Second Screen Viewing http://t.co/OzpSF9IW by @riptari
tw271610355594170368	Tuning into the @Macy's Thanksgiving Day Parade? Check out 4 small businesses that helped make it happen http://t.co/Ev99AtNf
tw270794355487412224	Auch die Credit Suisse organisiert sich neu: Die Credit Suisse baut ihr Geschäft um und führt die Divisionen Pri... http://t.co/5YU8XS8B
tw271002805098131456	Hands-On: Nokia’s ‘Here Maps’ iOS App Is a Buggy Eyesore: http://t.co/MPcGSb7z by @alexandra_chang
tw272190225495773185	RT @DanAsadorian: An intentionally unstable/wobbly bridge from the same people who made the leaky water bottle. http://t.co/Swd3DLFr via ...
tw270764372945666048	David Beckham sucht letzte Herausforderung:  http://t.co/Jri8aVTd
tw271344500956352512	Our Holiday Gift Guide For Audiophiles http://t.co/Jca153Sh
tw271770080759664640	A growing repository of useful free and non-free design resources, goodies and tools - http://t.co/SOuytBEX
tw270911011211583489	Lazy Students Unite: MiniManuscript Wants To Be A Wikipedia For Manuscript Summaries http://t.co/SA76c0OQ by @sohear
tw271055389552959488	Jet-set-meets-geek chic: Meet the World’s Most WIRED Venture Capitalist Dave McClure presented by @Cadillac http://t.co/hCYQSRKH
tw271855810806677504	Recent Top Stories: Before the iPad, There Was the Honeywell Kitchen Computer http://t.co/TE6MJmFO
tw271743616853110784	Batch: a free set of 300 icons designed for websites and UI design by @adamwhitcroft - http://t.co/0qKMDiVy
tw271367050121842690	Der Lückenbüsser muss gehen: Die Entlassung von Roberto Di Matteo als Chelsea-Trainer spiegelt den Ehrgeiz des K... http://t.co/V6nGngfe
tw271027693376643074	More Small Businesses to Give Holiday Perks This Year http://t.co/hLkXv3r0
tw271977076519743488	The Woz's favorite gadgets http://t.co/gmjtx1Ua #wiredclassic
tw271480553440677888	«Wir wollen ein neues Abkommen aushandeln»: Der rheinland-pfälzische Politiker Carsten Kühl koordiniert die Arbe... http://t.co/VMmHagSd
tw271943556111953922	Think you have a big screen TV? Check out these monster video walls http://t.co/tQlYCgEs
tw271931422623797248	Expression-eliminating cosmetic treatment, for poker players http://t.co/VHkhEIr7
tw271630630436106241	Hackers Take Over Israel Minister @SilvanShalom 's Twitter Page http://t.co/gVxZekn9
tw270716278484901888	Hero-U: There Are Less Than 24 Hours Left To Support Quest For Glory's Creators On Kickstarter http://t.co/FyIlmEj6 by @anthonyha
tw271505078190473217	Die vereinbarte Waffenruhe scheint zu halten:  http://t.co/eMCeK21X
tw272459762350821376	#Recap - Now you can track and monitor the amount of swearing on Twitter in real-time http://t.co/onqOoEPM
tw271393352660951040	RT @Walshman23: SEC correspondence with Comcast first instance I've found of explicit pushback on non-material disclosure request https: ...
tw271121694138200064	Holzschnitte als Käfer-Archiv: Holzschnitte sind auch biologisch wertvoll: Ein Forscher hat aus «gedruckten» Wur... http://t.co/9jBe0NZx
tw271971976669712386	Today only! Purchase Lightroom 4 for $99 ($50 off) on http://t.co/NIIfpb5z with promo code BFDAY2012: http://t.co/Qp6mdUjH #Lr4 (U.S. only)
tw270660967120134144	From Cycle-Crazy Denmark, A Sleek Magnetic Bike Light http://t.co/8Y7KjG2w
tw271697066911215616	We have Indiegogo &amp; Raptor pitching at Demo Night! Their specialist subjects? Getting cash for your StartUp! http://t.co/rHzaRDmL
tw270889710635864064	Skimlinks Competitor YieldKit Raises $750,000 From Sedo Founder And HackFwd http://t.co/yATKcALZ by @mikebutcher
